ROK,EPC_KOD,EPC_SKUPINA,VS_ID_CREPC,VS_KOD,FAKULTA_CREPC,KATEDRA_CREPC,VS_NAZOV,FAKULTA_NAZOV,OBLAST_VYSKUMU_KOD,OBLAST_VYSKUMU_KOD2,OBLAST_VYSKUMU_KOD3,OBLAST_VYSKUMU_KOD4,OBLAST_VYSKUMU_KOD5,PODIEL,AUTORI_VSETCI,AUTORI_VS,ISBN,ISSN,ISSN2,ISSN3,ISMN,DOI,PRACOVISKO_UVEDENE,VYDAVATEL,ZDROJOVY_DOKUMENT,JAZYK,ROZSAH,ID v CREPC,CCC,SCOPUS,WOS CC,IF,SJR,SNIP,CiteScore,JCR,JCR DISCIPLINA,SCIMAGO,SCIMAGO DISCIPLINA,upraveny kod vs,verejna skola,pocetnost,skupina_07711,skupina 077 12,WOS kvartil,WoS bonus,mnozina,zaklad 07711,zaklad 07712,patenty,vaha_kvartil,PP_07712,PP_07711,techvahacelkova,,,,,,,,
2021,AAB,A1,24780,716000000,FFA,UKFFFAKKU,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788055818252,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzita Konštantína Filozofa v Nitre,NULL,slo,,431692,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A1,A1,NU,1,M6,1,1,0,1,1,1,1,,,,,,,,
2021,AAB,A1,24780,716000000,FSS,UKFFSSUVP,Univerzita Konštantína Filozofa v Nitre,Fakulta stredoeurópskych štúdií,10,NULL,NULL,NULL,NULL,80.00000,2,2,9788055818023,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzita Konštantína Filozofa v Nitre,NULL,hun,,431835,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A1,A1,NU,1,M5,1,1,0,1,1,1,1,,,,,,,,
2021,BAA,A2,24780,716000000,FPV,UKFFPVKMA,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,240,NULL,NULL,NULL,NULL,75.00000,3,3,9788076780453,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzita Tomáše Bati ve Zlíně,NULL,cze,,432845,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A2,A2,NU,1,M1,1,0,0,1,0,1,1,,,,,,,,
2021,AAB,A1,24780,716000000,FPV,UKFFPVKCH,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,120,NULL,NULL,NULL,NULL,100.00000,2,2,9788055818177,NULL,NULL,NULL,NULL,NULL,uvedené,Univerzita Konštantína Filozofa v Nitre,NULL,slo,,437019,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A1,A1,NU,1,M1,1,1,0,1,1,1,1,,,,,,,,
2021,BCI,A2,24780,716000000,FFA,UKFFFAKTR,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,2,2,9788055818320,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzita Konštantína Filozofa v Nitre,NULL,slo,,440079,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A2,A2,NU,1,M6,1,0,0,1,0,1,1,,,,,,,,
2021,BCI,A2,24780,716000000,FPV,UKFFPVUMI,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,60,NULL,NULL,NULL,NULL,100.00000,1,1,9788055818528,NULL,NULL,NULL,NULL,NULL,uvedené,Univerzita Konštantína Filozofa v Nitre,NULL,slo,,440348,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A2,A2,NU,1,M5,1,0,0,1,0,1,1,,,,,,,,
2021,ACB,A2,24780,716000000,FFA,UKFFFAKFI,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788055818467,NULL,NULL,NULL,NULL,NULL,uvedené,Univerzita Konštantína Filozofa v Nitre,NULL,slo,,440605,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A2,A2,NU,1,M6,1,0,0,1,0,1,1,,,,,,,,
2020,GAI,O,24780,716000000,FFA,UKFFFAKAR,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,30,NULL,NULL,NULL,NULL,100.00000,2,2,NULL,NULL,NULL,NULL,NULL,NULL,uvedené,Univerzita Konštantína Filozofa v Nitre,NULL,slo,,440814,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,O,O,NU,1,M6,0,0,0,1,0,0,1,,,,,,,,
2021,GAI,O,24780,716000000,FFA,UKFFFAKAR,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,30,NULL,NULL,NULL,NULL,100.00000,1,1,NULL,NULL,NULL,NULL,NULL,NULL,uvedené,Univerzita Konštantína Filozofa v Nitre,NULL,slo,,440831,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,O,O,NU,1,M6,0,0,0,1,0,0,1,,,,,,,,
2021,ACB,A2,24780,716000000,FPV,UKFFPVKIN,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,160,NULL,NULL,NULL,NULL,16.00000,1,1,9788055817798,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzita Konštantína Filozofa v Nitre,NULL,eng,,445180,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A2,A2,NU,1,M2,1,0,0,1,0,1,1,,,,,,,,
2020,BAB,A2,24780,716000000,FPV,UKFFPVKEE,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,100,NULL,NULL,NULL,NULL,30.00000,16,6,9788097299682,NULL,NULL,NULL,NULL,NULL,neuvedené,INAK,NULL,eng,,445428,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A2,A2,NU,1,M2,1,0,0,1,0,1,1,,,,,,,,
2020,ACB,A2,24780,716000000,FPV,UKFFPVKGR,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,10,NULL,NULL,NULL,NULL,100.00000,3,3,9788055816531,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzita Konštantína Filozofa v Nitre,NULL,slo,,448669,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A2,A2,NU,1,M5,1,0,0,1,0,1,1,,,,,,,,
2021,ACB,A2,24780,716000000,FFA,UKFFFAKAE 06.2022,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,10,NULL,NULL,NULL,NULL,25.00000,1,1,9788055818306,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzita Konštantína Filozofa v Nitre,NULL,slo,,449012,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,2,A2,A2,NU,1,M5,1,0,0,1,0,0.5,0.5,,,,,,,,
2021,ACB,A2,24780,716000000,FFA,UKFFFAKNS,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,10,NULL,NULL,NULL,NULL,75.00000,2,2,9788055818306,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzita Konštantína Filozofa v Nitre,NULL,slo,,449012,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,2,A2,A2,NU,1,M5,1,0,0,1,0,0.5,0.5,,,,,,,,
2021,FAI,A2,24780,716000000,FFA,UKFFFAKRO,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,70.00000,1,1,9788021099975,NULL,NULL,NULL,NULL,10.5817/CZ.MUNI.P210-9997-2021,neuvedené,Masarykova univerzita,NULL,eng,,449256,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A2,A2,NU,1,M6,1,0,0,1,0,1,1,,,,,,,,
2021,ACB,A2,24780,716000000,FPV,UKFFPVKIN,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,160,NULL,NULL,NULL,NULL,67.00000,2,2,9788055817927,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzita Konštantína Filozofa v Nitre,NULL,eng,,452671,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A2,A2,NU,1,M2,1,0,0,1,0,1,1,,,,,,,,
2021,BCI,A2,24780,716000000,FSV,UKFFSVKOS,Univerzita Konštantína Filozofa v Nitre,Fakulta sociálnych vied a zdravotníctva,180,NULL,NULL,NULL,NULL,90.00000,9,9,9788055817996,NULL,NULL,NULL,NULL,NULL,uvedené,Univerzita Konštantína Filozofa v Nitre,NULL,slo,,453581,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,2,A2,A2,NU,1,M3,1,0,0,1,0,0.5,0.5,,,,,,,,
2021,BCI,A2,24780,716000000,FSV,UKFFSVKUM,Univerzita Konštantína Filozofa v Nitre,Fakulta sociálnych vied a zdravotníctva,180,NULL,NULL,NULL,NULL,10.00000,1,1,9788055817996,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzita Konštantína Filozofa v Nitre,NULL,slo,,453581,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,2,A2,A2,NU,1,M3,1,0,0,1,0,0.5,0.5,,,,,,,,
2021,FAI,A2,24780,716000000,FFA,UKFFFAKAR,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,30,NULL,NULL,NULL,NULL,100.00000,1,1,9788081960529,NULL,NULL,NULL,NULL,NULL,uvedené,Archeologický ústav,NULL,slo,,453738,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A2,A2,NU,1,M6,1,0,0,1,0,1,1,,,,,,,,
2021,BCI,A2,24780,716000000,FPV,UKFFPVKMA,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,240,10,NULL,NULL,NULL,9.00000,3,3,9788082400093,NULL,NULL,NULL,NULL,NULL,neuvedené,Centrum vedecko-technických informácií SR,NULL,slo,,457963,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A2,A2,NU,1,M1,1,0,0,1,0,1,1,,,,,,,,
2021,BCB,A2,24780,716000000,FFA,UKFFFAKAA,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,10,20,NULL,NULL,NULL,60.00000,2,2,9788081331039,NULL,NULL,NULL,NULL,NULL,neuvedené,Enigma Publishing,NULL,eng,,418233,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,2,A2,A2,NU,1,M5,1,0,0,1,0,0.5,0.5,,,,,,,,
2021,BCB,A2,24780,716000000,FFA,UKFFFAKTR,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,10,20,NULL,NULL,NULL,20.00000,1,1,9788081331039,NULL,NULL,NULL,NULL,NULL,neuvedené,Enigma Publishing,NULL,eng,,418233,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,2,A2,A2,NU,1,M5,1,0,0,1,0,0.5,0.5,,,,,,,,
2021,ACB,A2,24780,716000000,FPV,UKFFPVKIN,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,160,NULL,NULL,NULL,NULL,25.00000,1,1,9788055817958,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzita Konštantína Filozofa v Nitre,NULL,eng,,452677,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A2,A2,NU,1,M2,1,0,0,1,0,1,1,,,,,,,,
2021,ACB,A2,24780,716000000,FPV,UKFFPVKIN,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,160,NULL,NULL,NULL,NULL,16.00000,1,1,9788055817804,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzita Konštantína Filozofa v Nitre,NULL,eng,,445166,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A2,A2,NU,1,M2,1,0,0,1,0,1,1,,,,,,,,
2021,GII,O,24780,716000000,FFA,UKFFFAKAR,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,30,NULL,NULL,NULL,NULL,100.00000,1,1,9788055817576,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzita Konštantína Filozofa v Nitre,NULL,slo,,442309,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,O,O,NU,1,M6,0,0,0,1,0,0,1,,,,,,,,
2021,ACB,A2,24780,716000000,FFA,UKFFFAULK,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,60.00000,3,3,9788055817699,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzita Konštantína Filozofa v Nitre,NULL,slo,,443746,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A2,A2,NU,1,M6,1,0,0,1,0,1,1,,,,,,,,
2021,AAB,A1,24780,716000000,PFA,UKFPFAKPE,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,10,NULL,NULL,NULL,NULL,100.00000,1,1,9788055817132,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzita Konštantína Filozofa v Nitre,NULL,slo,,439106,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A1,A1,NU,1,M5,1,1,0,1,1,1,1,,,,,,,,
2021,BCI,A2,24780,716000000,FFA,UKFFFAKHI,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,30,NULL,NULL,NULL,NULL,100.00000,1,1,9788055817170,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzita Konštantína Filozofa v Nitre,NULL,slo,,437941,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A2,A2,NU,1,M6,1,0,0,1,0,1,1,,,,,,,,
2020,BAA,A2,24780,716000000,FSS,UKFFSSKCR,Univerzita Konštantína Filozofa v Nitre,Fakulta stredoeurópskych štúdií,80,NULL,NULL,NULL,NULL,100.00000,1,1,9789634544821,NULL,NULL,NULL,NULL,NULL,neuvedené,Akadémiai Kiadó,NULL,hun,,438127,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A2,A2,NU,1,M5,1,0,0,1,0,1,1,,,,,,,,
2021,BCB,A2,24780,716000000,FPV,UKFFPVKMA,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,240,NULL,NULL,NULL,NULL,60.00000,1,1,9788010038732,NULL,NULL,NULL,NULL,NULL,neuvedené,Slovenské pedagogické nakladateľstvo - Mladé letá,NULL,slo,,419570,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A2,A2,NU,1,M1,1,0,0,1,0,1,1,,,,,,,,
2020,AGI,O,24780,716000000,FFA,UKFFFAKAR,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,30,NULL,NULL,NULL,NULL,100.00000,3,3,NULL,NULL,NULL,NULL,NULL,NULL,uvedené,Univerzita Konštantína Filozofa v Nitre,NULL,slo,,420486,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,O,O,NU,1,M6,0,0,0,1,0,0,1,,,,,,,,
2021,AGI,O,24780,716000000,FFA,UKFFFAKAR,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,30,NULL,NULL,NULL,NULL,100.00000,1,1,NULL,NULL,NULL,NULL,NULL,NULL,uvedené,Univerzita Konštantína Filozofa v Nitre,NULL,slo,,420583,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,O,O,NU,1,M6,0,0,0,1,0,0,1,,,,,,,,
2021,BCI,A2,24780,716000000,FFA,UKFFFAKZU,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,40.00000,1,1,9788055817972,NULL,NULL,NULL,NULL,NULL,uvedené,Univerzita Konštantína Filozofa v Nitre,NULL,ger,,427599,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,2,A2,A2,NU,1,M6,1,0,0,1,0,0.5,0.5,,,,,,,,
2021,BCI,A2,24780,716000000,FFA,UKFFFAKGE,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,30.00000,1,1,9788055817972,NULL,NULL,NULL,NULL,NULL,uvedené,Univerzita Konštantína Filozofa v Nitre,NULL,ger,,427599,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,2,A2,A2,NU,1,M6,1,0,0,1,0,0.5,0.5,,,,,,,,
2021,AAB,A1,24780,716000000,FFA,UKFFFAKAE 06.2022,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788055817552,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzita Konštantína Filozofa v Nitre,NULL,slo,,428163,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A1,A1,NU,1,M6,1,1,0,1,1,1,1,,,,,,,,
2020,ACB,A2,24780,716000000,FPV,UKFFPVKMA,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,240,NULL,NULL,NULL,NULL,100.00000,1,1,9788055815848,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzita Konštantína Filozofa v Nitre,NULL,slo,,424954,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A2,A2,NU,1,M1,1,0,0,1,0,1,1,,,,,,,,
2021,BCI,A2,24780,716000000,FFA,UKFFFAKSJ,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9783754334447,NULL,NULL,NULL,NULL,NULL,neuvedené,BoD Verlag,NULL,ger,,413888,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A2,A2,NU,1,M6,1,0,0,1,0,1,1,,,,,,,,
2021,CAB,A2,24780,716000000,FFA,UKFFFAKAA,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788022211802,NULL,NULL,NULL,NULL,NULL,neuvedené,Tatran,NULL,slo,,317223,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A2,A2,NU,1,M6,1,0,0,1,0,1,1,,,,,,,,
2020,ACB,A2,24780,716000000,FPV,UKFFPVKIN,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,160,NULL,NULL,NULL,NULL,100.00000,1,1,9788055815831,NULL,NULL,NULL,NULL,NULL,uvedené,Univerzita Konštantína Filozofa v Nitre,NULL,slo,,311684,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A2,A2,NU,1,M2,1,0,0,1,0,1,1,,,,,,,,
2021,ACA,A2,24780,716000000,PFA,UKFPFAKPE,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,10,NULL,NULL,NULL,NULL,50.00000,1,1,9788076123236,NULL,NULL,NULL,NULL,NULL,neuvedené,Nová Forma,NULL,slo,,256330,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A2,A2,NU,1,M5,1,0,0,1,0,1,1,,,,,,,,
2021,BCI,A2,24780,716000000,PFA,UKFPFAKTT,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,10,NULL,NULL,NULL,NULL,100.00000,9,9,9788055816647,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzita Konštantína Filozofa v Nitre,NULL,slo,,305690,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,2,A2,A2,NU,1,M5,1,0,0,1,0,0.5,0.5,,,,,,,,
2021,FAI,A2,24780,716000000,PFA,UKFPFAKTT,Univerzita Konštantína Filozofa v Nitre,Pedagogická fakulta UKF,10,NULL,NULL,NULL,NULL,100.00000,2,2,9788055816647,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzita Konštantína Filozofa v Nitre,NULL,slo,,305690,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,2,A2,A2,NU,1,M5,1,0,0,1,0,0.5,0.5,,,,,,,,
2021,ACA,A2,24780,716000000,FFA,UKFFFAKAA,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9783030543488,NULL,NULL,NULL,NULL,NULL,uvedené,Palgrave Macmillan,NULL,eng,,253038,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A2,A2,NU,1,M6,1,0,0,1,0,1,1,,,,,,,,
2020,ACB,A2,24780,716000000,FFA,UKFFFAKRU,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,30.00000,1,1,9788055816128,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzita Konštantína Filozofa v Nitre,NULL,rus,,245341,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A2,A2,NU,1,M6,1,0,0,1,0,1,1,,,,,,,,
2020,AAB,A1,24780,716000000,FFA,UKFFFAULK,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,10,NULL,NULL,NULL,NULL,80.00000,1,1,9788097384807,NULL,NULL,NULL,NULL,NULL,uvedené,Európska akadémia manažmentu marketingu a médií,NULL,slo,,245590,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A1,A1,NU,1,M5,1,1,0,1,1,1,1,,,,,,,,
2021,AGI,O,24780,716000000,FFA,UKFFFAKKU,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,NULL,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzita Konštantína Filozofa v Nitre,NULL,slo,,247402,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,O,O,NU,1,M6,0,0,0,1,0,0,1,,,,,,,,
2021,AGI,O,24780,716000000,FPV,UKFFPVKEE,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,100,NULL,NULL,NULL,NULL,60.00000,2,2,NULL,NULL,NULL,NULL,NULL,NULL,neuvedené,Ctr Res &amp; Technol Hellas CERTH,NULL,eng,,442589,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,O,O,NU,1,M2,0,0,0,1,0,0,1,,,,,,,,
2021,AGI,O,24780,716000000,FSV,UKFFSVURS,Univerzita Konštantína Filozofa v Nitre,Fakulta sociálnych vied a zdravotníctva,10,NULL,NULL,NULL,NULL,14.00000,1,1,NULL,NULL,NULL,NULL,NULL,NULL,uvedené,Metodicko-pedagogické centrum,NULL,slo,,442984,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,O,O,NU,1,M5,0,0,0,1,0,0,1,,,,,,,,
2021,CAA,A2,24780,716000000,FFA,UKFFFAULK,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788088378112,NULL,NULL,NULL,NULL,NULL,neuvedené,Labyrint,NULL,cze,,443362,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A2,A2,NU,1,M6,1,0,0,1,0,1,1,,,,,,,,
2021,AAB,A1,24780,716000000,FFA,UKFFFAKAR,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,30,NULL,NULL,NULL,NULL,35.00000,1,1,9788057036456,NULL,NULL,NULL,NULL,NULL,neuvedené,Mesto Zvolen,NULL,slo,,444776,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A1,A1,NU,1,M6,1,1,0,1,1,1,1,,,,,,,,
2020,GAI,O,24780,716000000,FFA,UKFFFAKAR,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,30,NULL,NULL,NULL,NULL,100.00000,2,2,NULL,NULL,NULL,NULL,NULL,NULL,uvedené,Univerzita Konštantína Filozofa v Nitre,NULL,slo,,440823,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,O,O,NU,1,M6,0,0,0,1,0,0,1,,,,,,,,
2021,BAB,A2,24780,716000000,FFA,UKFFFAKFI,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788089739257,NULL,NULL,NULL,NULL,NULL,neuvedené,G-Ateliér,NULL,slo,,442300,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A2,A2,NU,1,M6,1,0,0,1,0,1,1,,,,,,,,
2021,ACB,A2,24780,716000000,FPV,UKFFPVKIN,Univerzita Konštantína Filozofa v Nitre,Fakulta prírodných vied a informatiky,160,NULL,NULL,NULL,NULL,17.00000,1,1,9788055817835,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzita Konštantína Filozofa v Nitre,NULL,slo,,431291,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A2,A2,NU,1,M2,1,0,0,1,0,1,1,,,,,,,,
2021,BAB,A2,24780,716000000,FFA,UKFFFAJZC,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,10,NULL,NULL,NULL,NULL,100.00000,5,5,9788055817743,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzita Konštantína Filozofa v Nitre,NULL,slo,,431437,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A2,A2,NU,1,M5,1,0,0,1,0,1,1,,,,,,,,
2021,AAB,A1,24780,716000000,FFA,UKFFFAULK,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,1,1,9788055818078,NULL,NULL,NULL,NULL,NULL,neuvedené,Univerzita Konštantína Filozofa v Nitre,NULL,slo,,433392,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A1,A1,NU,1,M6,1,1,0,1,1,1,1,,,,,,,,
2021,ACB,A2,24780,716000000,FFA,UKFFFASJL,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,3,3,9788055818085,NULL,NULL,NULL,NULL,NULL,uvedené,Univerzita Konštantína Filozofa v Nitre,NULL,slo,,434846,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A2,A2,NU,1,M6,1,0,0,1,0,1,1,,,,,,,,
2021,BAB,A2,24780,716000000,FFA,UKFFFAJZC,Univerzita Konštantína Filozofa v Nitre,Filozofická fakulta,20,NULL,NULL,NULL,NULL,100.00000,5,5,9788055818061,NULL,NULL,NULL,NULL,NULL,uvedené,Univerzita Konštantína Filozofa v Nitre,NULL,slo,,435135,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,716000000,1,1,A2,A2,NU,1,M6,1,0,0,1,0,1,1,,,,,,,,
